# Telluric spectrum deduced by L. Wallace, K. Hinkle and W. Livingston for their atlas of the solar photosphere
# from 13,500 to 20,000 cm-1 (N.S.O. Technical Report #98-001), Kitt Peak FTS. See README.md for the licence.
# Columns: wavenumber as observed (cm-1), telluric transmission (-1 where it could not be deduced).
# Extracted from the first two columns of the files sp13500 to sp19950, overlaps between segments removed.
13514.500 0.99424E+00
13514.520 0.99415E+00
13514.540 0.99424E+00
13514.560 0.99430E+00
13514.580 0.99408E+00
13514.600 0.99357E+00
13514.620 0.99312E+00
13514.640 0.99311E+00
13514.660 0.99355E+00
13514.680 0.99397E+00
13514.700 0.99389E+00
13514.720 0.99329E+00
13514.740 0.99256E+00
13514.760 0.99201E+00
13514.780 0.99147E+00
13514.800 0.99049E+00
13514.820 0.98890E+00
13514.840 0.98699E+00
13514.860 0.98504E+00
13514.880 0.98281E+00
13514.900 0.97954E+00
13514.920 0.97444E+00
13514.940 0.96682E+00
13514.960 0.95559E+00
13514.980 0.93855E+00
13515.000 0.91279E+00
13515.020 0.87757E+00
13515.040 0.84095E+00
13515.060 0.82365E+00
13515.080 0.84026E+00
13515.100 0.87771E+00
13515.120 0.91451E+00
13515.140 0.94099E+00
13515.160 0.95722E+00
13515.180 0.96679E+00
13515.200 0.97321E+00
13515.220 0.97810E+00
13515.240 0.98148E+00
13515.260 0.98331E+00
13515.280 0.98435E+00
13515.300 0.98562E+00
13515.320 0.98730E+00
13515.340 0.98864E+00
13515.360 0.98909E+00
13515.380 0.98909E+00
13515.400 0.98959E+00
13515.420 0.99078E+00
13515.440 0.99176E+00
13515.460 0.99161E+00
13515.480 0.99057E+00
13515.500 0.98987E+00
13515.520 0.99015E+00
13515.540 0.99047E+00
13515.560 0.98919E+00
13515.580 0.98586E+00
13515.600 0.98177E+00
13515.620 0.97812E+00
13515.640 0.97371E+00
13515.660 0.96485E+00
13515.680 0.94824E+00
13515.700 0.92477E+00
13515.720 0.90202E+00
13515.740 0.89195E+00
13515.760 0.90076E+00
13515.780 0.92175E+00
13515.800 0.94346E+00
13515.820 0.95975E+00
13515.840 0.97043E+00
13515.860 0.97744E+00
13515.880 0.98221E+00
13515.900 0.98519E+00
13515.920 0.98679E+00
13515.940 0.98797E+00
13515.960 0.98969E+00
13515.980 0.99205E+00
13516.000 0.99416E+00
13516.020 0.99510E+00
13516.040 0.99489E+00
13516.060 0.99435E+00
13516.080 0.99434E+00
13516.100 0.99495E+00
13516.120 0.99567E+00
13516.140 0.99599E+00
13516.160 0.99586E+00
13516.180 0.99547E+00
13516.200 0.99499E+00
13516.220 0.99441E+00
13516.240 0.99374E+00
13516.260 0.99321E+00
13516.280 0.99313E+00
13516.300 0.99360E+00
13516.320 0.99428E+00
13516.340 0.99451E+00
13516.360 0.99373E+00
13516.380 0.99188E+00
13516.400 0.98956E+00
13516.420 0.98748E+00
13516.440 0.98558E+00
13516.460 0.98271E+00
13516.480 0.97749E+00
13516.500 0.96987E+00
13516.520 0.96212E+00
13516.540 0.95791E+00
13516.560 0.95947E+00
13516.580 0.96558E+00
13516.600 0.97276E+00
13516.620 0.97820E+00
13516.640 0.98139E+00
13516.660 0.98339E+00
13516.680 0.98503E+00
13516.700 0.98595E+00
13516.720 0.98546E+00
13516.740 0.98372E+00
13516.760 0.98179E+00
13516.780 0.98044E+00
13516.800 0.97908E+00
13516.820 0.97620E+00
13516.840 0.97084E+00
13516.860 0.96322E+00
13516.880 0.95376E+00
13516.900 0.94172E+00
13516.920 0.92461E+00
13516.940 0.89876E+00
13516.960 0.85994E+00
13516.980 0.80467E+00
13517.000 0.73936E+00
13517.020 0.70017E+00
13517.040 0.72647E+00
13517.060 0.79023E+00
13517.080 0.84916E+00
13517.100 0.89252E+00
13517.120 0.92271E+00
13517.140 0.94292E+00
